"gender" "admitted" "department"
"3940" "male" "no" "D"
"3941" "male" "no" "D"
"3942" "male" "no" "D"
"3943" "male" "no" "D"
"3944" "male" "no" "D"
"3945" "male" "no" "D"
"3946" "male" "no" "D"
"3947" "male" "no" "D"
"3948" "male" "no" "D"
"3949" "male" "no" "D"
"3950" "male" "no" "D"
"3951" "male" "no" "D"
"3952" "male" "no" "D"
"3953" "male" "no" "D"
"3954" "male" "no" "D"
"3955" "male" "no" "D"
"3956" "male" "no" "D"
"3957" "male" "no" "D"
"3958" "male" "no" "D"
"3959" "male" "no" "D"
"3960" "male" "no" "D"
"3961" "male" "no" "D"
"3962" "male" "no" "D"
"3963" "male" "no" "D"
"3964" "male" "no" "D"
"3965" "male" "no" "D"
"3966" "male" "no" "D"
"3967" "male" "no" "D"
"3968" "male" "no" "D"
"3969" "male" "no" "D"
"3970" "male" "no" "D"
"3971" "male" "no" "D"
"3972" "male" "no" "D"
"3973" "male" "no" "D"
"3974" "male" "no" "D"
"3975" "male" "no" "D"
"3976" "male" "no" "D"
"3977" "male" "no" "D"
"3978" "male" "no" "D"
"3979" "male" "no" "D"
"3980" "male" "no" "D"
"3981" "male" "no" "D"
"3982" "male" "no" "D"
"3983" "male" "no" "D"
"3984" "male" "no" "D"
"3985" "male" "no" "D"
"3986" "male" "no" "D"
"3987" "male" "no" "D"
"3988" "male" "no" "D"
"3989" "male" "no" "D"
"3990" "male" "no" "D"
"3991" "male" "no" "D"
"3992" "male" "no" "D"
"3993" "male" "no" "D"
"3994" "male" "no" "D"
"3995" "male" "no" "D"
"3996" "male" "no" "D"
"3997" "male" "no" "D"
"3998" "male" "no" "D"
"3999" "male" "no" "D"
"4000" "male" "no" "D"
"4001" "male" "no" "D"
"4002" "male" "no" "D"
"4003" "male" "no" "D"
"4004" "male" "no" "D"
"4005" "male" "no" "D"
"4006" "male" "no" "D"
"4007" "male" "no" "D"
"4008" "male" "no" "D"
"4009" "male" "no" "D"
"4010" "male" "no" "D"
"4011" "male" "no" "D"
"4012" "male" "no" "D"
"4013" "male" "no" "D"
"4014" "male" "no" "D"
"4015" "male" "no" "D"
"4016" "male" "no" "D"
"4017" "male" "no" "D"
"4018" "male" "no" "D"
"4019" "male" "no" "D"
"4020" "male" "no" "D"
"4021" "male" "no" "D"
"4022" "male" "no" "D"
"4023" "male" "no" "D"
"4024" "male" "no" "D"
"4025" "male" "no" "D"
"4026" "male" "no" "D"
"4027" "male" "no" "D"
"4028" "male" "no" "D"
"4029" "male" "no" "D"
"4030" "male" "no" "D"
"4031" "male" "no" "D"
"4032" "male" "no" "D"
"4033" "male" "no" "D"
"4034" "male" "no" "D"
"4035" "male" "no" "D"
"4036" "male" "no" "D"
"4037" "male" "no" "D"
"4038" "male" "no" "E"
"4039" "male" "no" "E"
"4040" "male" "no" "E"
"4041" "male" "no" "E"
"4042" "male" "no" "E"
"4043" "male" "no" "E"
"4044" "male" "no" "E"
"4045" "male" "no" "E"
"4046" "male" "no" "E"
"4047" "male" "no" "E"
"4048" "male" "no" "E"
"4049" "male" "no" "E"
"4050" "male" "no" "E"
"4051" "male" "no" "E"
"4052" "male" "no" "E"
"4053" "male" "no" "E"
"4054" "male" "no" "E"
"4055" "male" "no" "E"
"4056" "male" "no" "E"
"4057" "male" "no" "E"
"4058" "male" "no" "E"
"4059" "male" "no" "E"
"4060" "male" "no" "E"
"4061" "male" "no" "E"
"4062" "male" "no" "E"
"4063" "male" "no" "E"
"4064" "male" "no" "E"
"4065" "male" "no" "E"
"4066" "male" "no" "E"
"4067" "male" "no" "E"
"4068" "male" "no" "E"
"4069" "male" "no" "E"
"4070" "male" "no" "E"
"4071" "male" "no" "E"
"4072" "male" "no" "E"
"4073" "male" "no" "E"
"4074" "male" "no" "E"
"4075" "male" "no" "E"
"4076" "male" "no" "E"
"4077" "male" "no" "E"
"4078" "male" "no" "E"
"4079" "male" "no" "E"
"4080" "male" "no" "E"
"4081" "male" "no" "E"
"4082" "male" "no" "E"
"4083" "male" "no" "E"
"4084" "male" "no" "E"
"4085" "male" "no" "E"
"4086" "male" "no" "E"
"4087" "male" "no" "E"
"4088" "male" "no" "E"
"4089" "male" "no" "E"
"4090" "male" "no" "E"
"4091" "male" "no" "E"
"4092" "male" "no" "E"
"4093" "male" "no" "E"
"4094" "male" "no" "E"
"4095" "male" "no" "E"
"4096" "male" "no" "E"
"4097" "male" "no" "E"
"4098" "male" "no" "E"
"4099" "male" "no" "E"
"4100" "male" "no" "E"
"4101" "male" "no" "E"
"4102" "male" "no" "E"
"4103" "male" "no" "E"
"4104" "male" "no" "E"
"4105" "male" "no" "E"
"4106" "male" "no" "E"
"4107" "male" "no" "E"
"4108" "male" "no" "E"
"4109" "male" "no" "E"
"4110" "male" "no" "E"
"4111" "male" "no" "E"
"4112" "male" "no" "E"
"4113" "male" "no" "E"
"4114" "male" "no" "E"
"4115" "male" "no" "E"
"4116" "male" "no" "E"
"4117" "male" "no" "E"
"4118" "male" "no" "E"
"4119" "male" "no" "E"
"4120" "male" "no" "E"
"4121" "male" "no" "E"
"4122" "male" "no" "E"
"4123" "male" "no" "E"
"4124" "male" "no" "E"
"4125" "male" "no" "E"
"4126" "male" "no" "E"
"4127" "male" "no" "E"
"4128" "male" "no" "E"
"4129" "male" "no" "E"
"4130" "male" "no" "E"
"4131" "male" "no" "E"
"4132" "male" "no" "E"
"4133" "male" "no" "E"
"4134" "male" "no" "E"
"4135" "male" "no" "E"
"4136" "male" "no" "E"
"4137" "male" "no" "E"
"4138" "male" "no" "E"
"4139" "male" "no" "E"
"4140" "male" "no" "E"
"4141" "male" "no" "E"
"4142" "male" "no" "E"
"4143" "male" "no" "E"
"4144" "male" "no" "E"
"4145" "male" "no" "E"
"4146" "male" "no" "E"
"4147" "male" "no" "E"
"4148" "male" "no" "E"
"4149" "male" "no" "E"
"4150" "male" "no" "E"
"4151" "male" "no" "E"
"4152" "male" "no" "E"
"4153" "male" "no" "E"
"4154" "male" "no" "E"
"4155" "male" "no" "E"
"4156" "male" "no" "E"
"4157" "male" "no" "E"
"4158" "male" "no" "E"
"4159" "male" "no" "E"
"4160" "male" "no" "E"
"4161" "male" "no" "E"
"4162" "male" "no" "E"
"4163" "male" "no" "E"
"4164" "male" "no" "E"
"4165" "male" "no" "E"
"4166" "male" "no" "E"
"4167" "male" "no" "E"
"4168" "male" "no" "E"
"4169" "male" "no" "E"
"4170" "male" "no" "E"
"4171" "male" "no" "E"
"4172" "male" "no" "E"
"4173" "male" "no" "E"
"4174" "male" "no" "E"
"4175" "male" "no" "E"
"4176" "male" "no" "F"
"4177" "male" "no" "F"
"4178" "male" "no" "F"
"4179" "male" "no" "F"
"4180" "male" "no" "F"
"4181" "male" "no" "F"
"4182" "male" "no" "F"
"4183" "male" "no" "F"
"4184" "male" "no" "F"
"4185" "male" "no" "F"
"4186" "male" "no" "F"
"4187" "male" "no" "F"
"4188" "male" "no" "F"
"4189" "male" "no" "F"
"4190" "male" "no" "F"
"4191" "male" "no" "F"
"4192" "male" "no" "F"
"4193" "male" "no" "F"
"4194" "male" "no" "F"
"4195" "male" "no" "F"
"4196" "male" "no" "F"
"4197" "male" "no" "F"
"4198" "male" "no" "F"
"4199" "male" "no" "F"
"4200" "male" "no" "F"
"4201" "male" "no" "F"
"4202" "male" "no" "F"
"4203" "male" "no" "F"
"4204" "male" "no" "F"
"4205" "male" "no" "F"
"4206" "male" "no" "F"
"4207" "male" "no" "F"
"4208" "male" "no" "F"
"4209" "male" "no" "F"
"4210" "male" "no" "F"
"4211" "male" "no" "F"
"4212" "male" "no" "F"
"4213" "male" "no" "F"
"4214" "male" "no" "F"
"4215" "male" "no" "F"
"4216" "male" "no" "F"
"4217" "male" "no" "F"
"4218" "male" "no" "F"
"4219" "male" "no" "F"
"4220" "male" "no" "F"
"4221" "male" "no" "F"
"4222" "male" "no" "F"
"4223" "male" "no" "F"
"4224" "male" "no" "F"
"4225" "male" "no" "F"
"4226" "male" "no" "F"
"4227" "male" "no" "F"
"4228" "male" "no" "F"
"4229" "male" "no" "F"
"4230" "male" "no" "F"
"4231" "male" "no" "F"
"4232" "male" "no" "F"
"4233" "male" "no" "F"
"4234" "male" "no" "F"
"4235" "male" "no" "F"
"4236" "male" "no" "F"
"4237" "male" "no" "F"
"4238" "male" "no" "F"
"4239" "male" "no" "F"
"4240" "male" "no" "F"
"4241" "male" "no" "F"
"4242" "male" "no" "F"
"4243" "male" "no" "F"
"4244" "male" "no" "F"
"4245" "male" "no" "F"
"4246" "male" "no" "F"
"4247" "male" "no" "F"
"4248" "male" "no" "F"
"4249" "male" "no" "F"
"4250" "male" "no" "F"
"4251" "male" "no" "F"
"4252" "male" "no" "F"
"4253" "male" "no" "F"
"4254" "male" "no" "F"
"4255" "male" "no" "F"
"4256" "male" "no" "F"
"4257" "male" "no" "F"
"4258" "male" "no" "F"
"4259" "male" "no" "F"
"4260" "male" "no" "F"
"4261" "male" "no" "F"
"4262" "male" "no" "F"
"4263" "male" "no" "F"
"4264" "male" "no" "F"
"4265" "male" "no" "F"
"4266" "male" "no" "F"
"4267" "male" "no" "F"
"4268" "male" "no" "F"
"4269" "male" "no" "F"
"4270" "male" "no" "F"
"4271" "male" "no" "F"
"4272" "male" "no" "F"
"4273" "male" "no" "F"
"4274" "male" "no" "F"
"4275" "male" "no" "F"
"4276" "male" "no" "F"
"4277" "male" "no" "F"
"4278" "male" "no" "F"
"4279" "male" "no" "F"
"4280" "male" "no" "F"
"4281" "male" "no" "F"
"4282" "male" "no" "F"
"4283" "male" "no" "F"
"4284" "male" "no" "F"
"4285" "male" "no" "F"
"4286" "male" "no" "F"
"4287" "male" "no" "F"
"4288" "male" "no" "F"
"4289" "male" "no" "F"
"4290" "male" "no" "F"
"4291" "male" "no" "F"
"4292" "male" "no" "F"
"4293" "male" "no" "F"
"4294" "male" "no" "F"
"4295" "male" "no" "F"
"4296" "male" "no" "F"
"4297" "male" "no" "F"
"4298" "male" "no" "F"
"4299" "male" "no" "F"
"4300" "male" "no" "F"
"4301" "male" "no" "F"
"4302" "male" "no" "F"
"4303" "male" "no" "F"
"4304" "male" "no" "F"
"4305" "male" "no" "F"
"4306" "male" "no" "F"
"4307" "male" "no" "F"
"4308" "male" "no" "F"
"4309" "male" "no" "F"
"4310" "male" "no" "F"
"4311" "male" "no" "F"
"4312" "male" "no" "F"
"4313" "male" "no" "F"
"4314" "male" "no" "F"
"4315" "male" "no" "F"
"4316" "male" "no" "F"
"4317" "male" "no" "F"
"4318" "male" "no" "F"
"4319" "male" "no" "F"
"4320" "male" "no" "F"
"4321" "male" "no" "F"
"4322" "male" "no" "F"
"4323" "male" "no" "F"
"4324" "male" "no" "F"
"4325" "male" "no" "F"
"4326" "male" "no" "F"
"4327" "male" "no" "F"
"4328" "male" "no" "F"
"4329" "male" "no" "F"
"4330" "male" "no" "F"
"4331" "male" "no" "F"
"4332" "male" "no" "F"
"4333" "male" "no" "F"
"4334" "male" "no" "F"
"4335" "male" "no" "F"
"4336" "male" "no" "F"
"4337" "male" "no" "F"
"4338" "male" "no" "F"
"4339" "male" "no" "F"
"4340" "male" "no" "F"
"4341" "male" "no" "F"
"4342" "male" "no" "F"
"4343" "male" "no" "F"
"4344" "male" "no" "F"
"4345" "male" "no" "F"
"4346" "male" "no" "F"
"4347" "male" "no" "F"
"4348" "male" "no" "F"
"4349" "male" "no" "F"
"4350" "male" "no" "F"
"4351" "male" "no" "F"
"4352" "male" "no" "F"
"4353" "male" "no" "F"
"4354" "male" "no" "F"
"4355" "male" "no" "F"
"4356" "male" "no" "F"
"4357" "male" "no" "F"
"4358" "male" "no" "F"
"4359" "male" "no" "F"
"4360" "male" "no" "F"
"4361" "male" "no" "F"
"4362" "male" "no" "F"
"4363" "male" "no" "F"
"4364" "male" "no" "F"
"4365" "male" "no" "F"
"4366" "male" "no" "F"
"4367" "male" "no" "F"
"4368" "male" "no" "F"
"4369" "male" "no" "F"
"4370" "male" "no" "F"
"4371" "male" "no" "F"
"4372" "male" "no" "F"
"4373" "male" "no" "F"
"4374" "male" "no" "F"
"4375" "male" "no" "F"
"4376" "male" "no" "F"
"4377" "male" "no" "F"
"4378" "male" "no" "F"
"4379" "male" "no" "F"
"4380" "male" "no" "F"
"4381" "male" "no" "F"
"4382" "male" "no" "F"
"4383" "male" "no" "F"
"4384" "male" "no" "F"
"4385" "male" "no" "F"
"4386" "male" "no" "F"
"4387" "male" "no" "F"
"4388" "male" "no" "F"
"4389" "male" "no" "F"
"4390" "male" "no" "F"
"4391" "male" "no" "F"
"4392" "male" "no" "F"
"4393" "male" "no" "F"
"4394" "male" "no" "F"
"4395" "male" "no" "F"
"4396" "male" "no" "F"
"4397" "male" "no" "F"
"4398" "male" "no" "F"
"4399" "male" "no" "F"
"4400" "male" "no" "F"
"4401" "male" "no" "F"
"4402" "male" "no" "F"
"4403" "male" "no" "F"
"4404" "male" "no" "F"
"4405" "male" "no" "F"
"4406" "male" "no" "F"
"4407" "male" "no" "F"
"4408" "male" "no" "F"
"4409" "male" "no" "F"
"4410" "male" "no" "F"
"4411" "male" "no" "F"
"4412" "male" "no" "F"
"4413" "male" "no" "F"
"4414" "male" "no" "F"
"4415" "male" "no" "F"
"4416" "male" "no" "F"
"4417" "male" "no" "F"
"4418" "male" "no" "F"
"4419" "male" "no" "F"
"4420" "male" "no" "F"
"4421" "male" "no" "F"
"4422" "male" "no" "F"
"4423" "male" "no" "F"
"4424" "male" "no" "F"
"4425" "male" "no" "F"
"4426" "male" "no" "F"
"4427" "male" "no" "F"
"4428" "male" "no" "F"
"4429" "male" "no" "F"
"4430" "male" "no" "F"
"4431" "male" "no" "F"
"4432" "male" "no" "F"
"4433" "male" "no" "F"
"4434" "male" "no" "F"
"4435" "male" "no" "F"
"4436" "male" "no" "F"
"4437" "male" "no" "F"
"4438" "male" "no" "F"
"4439" "male" "no" "F"
"4440" "male" "no" "F"
"4441" "male" "no" "F"
"4442" "male" "no" "F"
"4443" "male" "no" "F"
"4444" "male" "no" "F"
"4445" "male" "no" "F"
"4446" "male" "no" "F"
"4447" "male" "no" "F"
"4448" "male" "no" "F"
"4449" "male" "no" "F"
"4450" "male" "no" "F"
"4451" "male" "no" "F"
"4452" "male" "no" "F"
"4453" "male" "no" "F"
"4454" "male" "no" "F"
"4455" "male" "no" "F"
"4456" "male" "no" "F"
"4457" "male" "no" "F"
"4458" "male" "no" "F"
"4459" "male" "no" "F"
"4460" "male" "no" "F"
"4461" "male" "no" "F"
"4462" "male" "no" "F"
"4463" "male" "no" "F"
"4464" "male" "no" "F"
"4465" "male" "no" "F"
"4466" "male" "no" "F"
"4467" "male" "no" "F"
"4468" "male" "no" "F"
"4469" "male" "no" "F"
"4470" "male" "no" "F"
"4471" "male" "no" "F"
"4472" "male" "no" "F"
"4473" "male" "no" "F"
"4474" "male" "no" "F"
"4475" "male" "no" "F"
"4476" "male" "no" "F"
"4477" "male" "no" "F"
"4478" "male" "no" "F"
"4479" "male" "no" "F"
"4480" "male" "no" "F"
"4481" "male" "no" "F"
"4482" "male" "no" "F"
"4483" "male" "no" "F"
"4484" "male" "no" "F"
"4485" "male" "no" "F"
"4486" "male" "no" "F"
"4487" "male" "no" "F"
"4488" "male" "no" "F"
"4489" "male" "no" "F"
"4490" "male" "no" "F"
"4491" "male" "no" "F"
"4492" "male" "no" "F"
"4493" "male" "no" "F"
"4494" "male" "no" "F"
"4495" "male" "no" "F"
"4496" "male" "no" "F"
"4497" "male" "no" "F"
"4498" "male" "no" "F"
"4499" "male" "no" "F"
"4500" "male" "no" "F"
"4501" "male" "no" "F"
"4502" "male" "no" "F"
"4503" "male" "no" "F"
"4504" "male" "no" "F"
"4505" "male" "no" "F"
"4506" "male" "no" "F"
"4507" "male" "no" "F"
"4508" "male" "no" "F"
"4509" "male" "no" "F"
"4510" "male" "no" "F"
"4511" "male" "no" "F"
"4512" "male" "no" "F"
"4513" "male" "no" "F"
"4514" "male" "no" "F"
"4515" "male" "no" "F"
"4516" "male" "no" "F"
"4517" "male" "no" "F"
"4518" "male" "no" "F"
"4519" "male" "no" "F"
"4520" "male" "no" "F"
"4521" "male" "no" "F"
"4522" "male" "no" "F"
"4523" "male" "no" "F"
"4524" "male" "no" "F"
"4525" "male" "no" "F"
"4526" "male" "no" "F"
